ID,food_type,desc_text,cleaned
7664655,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
9117956,w,Water,['water']
977669,b,Coffee,['coffee']
5152839,m,"Omega Supplement, Hydrolyzed Collagen, Probiotic, Multivitamin","['omega', 'supplement', 'collagen', 'probiotic', 'multivitamin']"
130752,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2069517,w,Water,['water']
4204464,f,"Spinach, Chicken, Avocado, Olive Oil, Sun Dried Tomatoes, Cannelloni Beans","['spinach', 'chicken', 'avocado', 'olive oil', 'sun dried tomato', 'cannelloni', 'bean']"
3805920,w,Water,['water']
2244632,m,Probiotic,['probiotic']
8942547,w,Water,['water']
1804028,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
27907,f,"Buckwheat Pancakes, Sunflower Seed Butter, Strawberry Blueberry Sauce","['buckwheat', 'pancake', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
8380221,b,Coffee,['coffee']
231464,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin, Iron Supplement","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin', 'iron', 'supplement']"
8219345,b,Coffee,['coffee']
2291033,f,"Spinach, Avocado, Sweet Potato Black Bean Veggie, Olive Oil","['spinach', 'avocado', 'sweet potato', 'black bean', 'veggie', 'olive oil']"
8256680,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
4727047,w,Water,['water']
8561682,w,Water,['water']
6074138,f,"Walnuts, Matcha Cacao Nib Macaroons","['walnut', 'cacao nib', 'matcha']"
8079053,w,Water,['water']
8689353,f,"Trout, Broccoli, Avocado, Chocolate Zucchini Bread","['trout', 'broccoli', 'avocado', 'chocolate', 'zucchini', 'bread']"
7521300,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
5310714,w,Water,['water']
5876309,w,Water,['water']
867621,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
9198338,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8507474,m,"Probiotic, Omega Supplement, Multivitamin","['probiotic', 'omega', 'supplement', 'multivitamin']"
3026411,b,Coffee,['coffee']
506495,f,"Spinach, Trout, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'trout', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
3055091,w,Water,['water']
9702937,b,Coffee,['coffee']
3242138,m,Hydrolyzed Collagen,['collagen']
102848,w,Water,['water']
9986283,f,"Walnuts, Pecans, Matcha Cacao Nib Macaroons","['walnut', 'pecan', 'cacao nib', 'matcha']"
9399019,w,Water,['water']
4161836,w,Water,['water']
3414669,w,Water,['water']
480547,w,Water,['water']
936436,b,Coffee,['coffee']
9921689,m,"Probiotic, Hydrolyzed Collagen, Multivitamin","['probiotic', 'collagen', 'multivitamin']"
2785598,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1462373,f,"Spinach, Chicken, Avocado, Olive Oil","['spinach', 'chicken', 'avocado', 'olive oil']"
2545336,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
7155449,f,"Pumpkin Overnight Oats, Peaches","['overnight oat', 'pumpkin', 'peach']"
5834629,w,Water,['water']
9727806,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
9614816,f,"Spinach, Avocado, Olive Oil, Turkey Sausage","['spinach', 'avocado', 'olive oil', 'turkey sausage']"
9485126,f,"Walnuts, Pecans","['walnut', 'pecan']"
6594350,f,"Spinach, Avocado, Olive Oil, Chicken","['spinach', 'avocado', 'olive oil', 'chicken']"
1763596,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2540399,f,"Buckwheat Bread, Eggs, Strawberry Blueberry Sauce, Sunflower Seed Butter","['buckwheat', 'bread', 'egg', 'strawberry blueberry', 'sauce', 'sunflower seed', 'butter']"
1898985,b,Coffee,['coffee']
8081976,m,Hydrolyzed Collagen,['collagen']
7584676,w,Water,['water']
5407290,m,"Omega Supplement, Probiotic, Multivitamin","['omega', 'supplement', 'probiotic', 'multivitamin']"
8796753,w,Water,['water']
3132606,f,"Walnuts, Pecans, Dates","['walnut', 'pecan', 'date']"
9028880,f,"Turkey Sausage, Avocado","['turkey sausage', 'avocado']"
1545780,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
4311104,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2471910,m,"Probiotic, Multivitamin, Omega Supplement","['probiotic', 'multivitamin', 'omega', 'supplement']"
8595313,f,"Spinach, Avocado, Olive Oil, Sweet Potato Black Bean Burger","['spinach', 'avocado', 'olive oil', 'black bean burger', 'sweet potato']"
7648182,w,Water,['water']
7820394,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
2996630,w,Water,['water']
8907369,f,"Zucchini Noodles, Ground Beef, Tomato Sauce","['zucchini', 'noodle', 'ground beef', 'tomato sauce']"
1483682,w,Water,['water']
1245847,w,Water,['water']
5223511,m,Hydrolyzed Collagen,['collagen']
5089486,b,Coffee,['coffee']
8637817,w,Water,['water']
8845734,f,"Buckwheat Crepes, Strawberry Blueberry Sauce","['buckwheat', 'crepe', 'strawberry blueberry', 'sauce']"
2738505,b,Coffee,['coffee']
213036,m,"Probiotic, Multivitamin, Omega Supplement, Hydrolyzed Collagen","['probiotic', 'multivitamin', 'omega', 'supplement', 'collagen']"
8116658,w,Water,['water']
5488097,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
15231,f,"Sweet Potato, Eggs, Bacon, Avocado","['sweet potato', 'egg', 'bacon', 'avocado']"
6693045,f,"Pumpkin Overnight Oats, Cherries","['overnight oat', 'pumpkin', 'cherry']"
5080224,w,Water,['water']
7149519,f,"Chicken Thighs, Potato, Beans, Avocado, Peach Crisp","['chicken thigh', 'potato', 'bean', 'avocado', 'peach', 'crisp']"
4841085,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
7436080,w,Water,['water']
3626617,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
3895841,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6091659,w,Water,['water']
9970040,b,Coffee,['coffee']
9298710,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
6554965,w,Water,['water']
3934790,f,"Ground Beef, Chick Peas, Spinach, Avocado","['ground beef', 'chick pea', 'spinach', 'avocado']"
5617545,f,"Popcorn, Walnuts, Dates","['popcorn', 'walnut', 'date']"
9017029,w,Water,['water']
1256782,w,Water,['water']
7668369,f,"Buckwheat Pancakes, Strawberry Blueberry Sauce, Sunflower Seed Butter","['buckwheat', 'pancake', 'strawberry blueberry', 'sauce', 'sunflower seed', 'butter']"
4157182,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
2490202,b,Coffee,['coffee']
1973822,f,Chocolate Zucchini Bread,"['chocolate', 'zucchini', 'bread']"
7316200,f,"Chicken, Pork Sausage, Cucumber, Carrots, Celery, Avocado","['chicken', 'pork sausage', 'cucumber', 'carrot', 'celery', 'avocado']"
8903421,f,"Apple Chia Seed Oatmeal, Peanut Butter","['chia seed', 'apple', 'oatmeal', 'peanut butter']"
938897,f,"Spinach, Cucumber, Avocado, Turkey Sausage, Tomato","['spinach', 'cucumber', 'avocado', 'turkey sausage', 'tomato']"
677991,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8377043,w,Water,['water']
7202910,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3576374,w,Water,['water']
8567393,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
7849355,w,Water,['water']
4947279,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
5921755,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
6388820,b,Coffee,['coffee']
725223,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
7555394,f,"Pumpkin Overnight Oats, Strawberries","['overnight oat', 'pumpkin', 'strawberry']"
3296602,f,"Spinach, Ground Beef, Garbanzo Beans, Avocado","['spinach', 'ground beef', 'garbanzo bean', 'avocado']"
4634694,f,"Spinach, Strawberries, Blueberries, Peanut Butter, Hemp Hearts","['spinach', 'strawberry', 'blueberry', 'peanut butter', 'hemp heart']"
6407800,b,Coconut Milk,['coconut milk']
100134,w,Water,['water']
4638479,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
962228,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8409361,f,"Spinach, Avocado, Ground Beef, Tomato Sauce, Olive Oil","['spinach', 'avocado', 'ground beef', 'tomato sauce', 'olive oil']"
3844553,w,Water,['water']
4652401,f,"Banana, Walnuts, Dates","['banana', 'walnut', 'date']"
9599395,w,Water,['water']
478895,w,Water,['water']
1413446,f,"Eggs, Buckwheat Bread, Sunflower Seed Butter, Strawberry Blueberry Sauce","['egg', 'buckwheat', 'bread', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
4770184,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
9109946,b,Coffee,['coffee']
8159106,b,Coffee,['coffee']
7740092,f,"Spinach, Chicken, Avocado, Olive Oil","['spinach', 'chicken', 'avocado', 'olive oil']"
764097,w,Water,['water']
1777111,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2595209,f,"Spinach, Avocado, Ground Beef, Olive Oil","['spinach', 'avocado', 'ground beef', 'olive oil']"
1444553,w,Water,['water']
9501611,w,Water,['water']
1915444,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
1528377,b,Coffee,['coffee']
6074710,w,Water,['water']
9967595,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3706508,m,"Probiotic, Hydrolyzed Collagen, Multivitamin, Omega Supplement","['probiotic', 'collagen', 'multivitamin', 'omega', 'supplement']"
3948874,f,"Spinach, Cauliflower, Avocado, Olive Oil, Chicken","['spinach', 'cauliflower', 'avocado', 'olive oil', 'chicken']"
2917633,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8242573,f,"Kale, Olive Oil, Pork Sausage, Tomato","['kale', 'olive oil', 'pork sausage', 'tomato']"
3648715,w,Water,['water']
3036002,w,Water,['water']
7068892,f,Apple Chia Seed Oatmeal,"['chia seed', 'apple', 'oatmeal']"
8958985,f,Sunflower Seed Butter,"['sunflower seed', 'butter']"
5576499,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3416457,w,Water,['water']
475593,b,Coffee,['coffee']
5356295,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
3063290,w,Water,['water']
549415,f,"Walnuts, Pecans, Dates","['walnut', 'pecan', 'date']"
8757004,f,"Chicken, Avocado, Sweet Potato, Cauliflower","['chicken', 'avocado', 'sweet potato', 'cauliflower']"
5936371,w,Water,['water']
4806806,f,"Spinach, Ground Beef, Chick Peas, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'ground beef', 'chick pea', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
8168215,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6765825,w,Water,['water']
6943018,w,Water,['water']
8670681,w,Water,['water']
6286545,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6591504,b,Coffee,['coffee']
1529813,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
7912049,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
3813672,w,Water,['water']
8534332,f,"Kale, Avocado, Ground Beef, Chick Peas, Olive Oil","['kale', 'avocado', 'ground beef', 'chick pea', 'olive oil']"
9703348,w,Water,['water']
4539371,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
9669004,f,Apple Chia Seed Oatmeal,"['chia seed', 'apple', 'oatmeal']"
7499632,f,"Kale, Pork Sausage, Avocado, Olive Oil","['kale', 'pork sausage', 'avocado', 'olive oil']"
3362979,f,"Banana, Walnuts, Dates","['banana', 'walnut', 'date']"
9455840,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2860972,w,Water,['water']
372179,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6562933,w,Water,['water']
2813228,b,Coffee,['coffee']
4436610,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
8093780,f,"Kale, Hemp Hearts, Cacao, Sunflower Seed Butter","['kale', 'hemp heart', 'cacao', 'sunflower seed', 'butter']"
7112265,b,"Coffee, Coconut Milk","['coffee', 'coconut milk']"
7095402,w,Water,['water']
9961429,f,"Kale, Chicken, Potato Chips, Green Beans","['kale', 'chicken', 'potato chip', 'green bean']"
7880214,f,Oat Date Seed Bar,"['oat', 'date', 'seed', 'bar']"
1249336,f,"Spinach, Avocado, Chicken, Cauliflower, Olive Oil","['spinach', 'avocado', 'chicken', 'cauliflower', 'olive oil']"
5259947,b,Gatorade,['gatorade']
8965109,w,Water,['water']
1705841,w,Water,['water']
7023738,w,Water,['water']
8763717,w,Water,['water']
5979340,w,Water,['water']
7417543,w,Water,['water']
1765821,f,"Zucchini, Spinach, Avocado, Olive Oil, Sweet Potato Black Bean Burger","['zucchini', 'spinach', 'avocado', 'olive oil', 'black bean burger', 'sweet potato']"
5504782,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8775228,w,Water,['water']
6526721,b,"Coffee, Coconut Milk","['coffee', 'coconut milk']"
6317303,f,"Spinach, Hemp Hearts, Sunflower Seed Butter, Dates, Cacao","['spinach', 'hemp heart', 'sunflower seed', 'butter', 'date', 'cacao']"
9956589,f,"Buckwheat Bread, Eggs, Avocado","['buckwheat', 'bread', 'egg', 'avocado']"
3203625,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
2988684,w,Water,['water']
3552718,f,"Beef, Corn, Peas, Potato","['beef', 'corn', 'pea', 'potato']"
450120,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1010409,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
8274088,w,Water,['water']
4435840,w,Water,['water']
9768506,f,"Spinach, Beef, Avocado, Olive Oil","['spinach', 'beef', 'avocado', 'olive oil']"
7148046,w,Water,['water']
105894,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8695147,w,Water,['water']
7194049,f,"Buckwheat Pancakes, Sunflower Seed Butter, Strawberry Blueberry Sauce","['buckwheat', 'pancake', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
1699634,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
6382633,f,"Walnuts, Matcha Coconut Cacao Bites","['walnut', 'matcha', 'coconut', 'cacao', 'bite']"
7621116,w,Water,['water']
7240353,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
1299975,m,"Omega Supplement, Multivitamin, Probiotic","['omega', 'supplement', 'multivitamin', 'probiotic']"
9751293,w,Water,['water']
7075479,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4001806,f,"Kale, Avocado, Chicken, Olive Oil, Pumpkin Overnight Oats","['kale', 'avocado', 'chicken', 'olive oil', 'overnight oat', 'pumpkin']"
4080331,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1780182,w,Water,['water']
6367964,w,Water,['water']
1743793,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
8452650,f,"Sweet Potato Black Bean Burger, Spinach, Avocado, Olive Oil, Pumpkin Overnight Oats","['black bean burger', 'sweet potato', 'spinach', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
6998056,w,Water,['water']
5871335,b,Coffee,['coffee']
6574934,m,Hydrolyzed Collagen,['collagen']
8767870,w,Water,['water']
1348291,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1787341,f,"Apple Chia Seed Oatmeal, Sunflower Seed Butter","['chia seed', 'apple', 'oatmeal', 'sunflower seed', 'butter']"
3390926,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
9371608,b,Coffee,['coffee']
7148527,f,"Spinach, Chicken, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'chicken', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
865351,f,"Trout, Broccoli, Corn","['trout', 'broccoli', 'corn']"
4738223,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
5810682,w,Water,['water']
2115004,w,Water,['water']
3777763,w,Water,['water']
8624379,w,Water,['water']
9284697,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
5651340,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
6696789,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
6485141,b,Coffee,['coffee']
7554065,w,Water,['water']
7002485,f,"Kale, Trout, Avocado, Olive Oil, Pumpkin Overnight Oats","['kale', 'trout', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
3178141,b,Coffee,['coffee']
6807885,f,"Buckwheat Bread, Sunflower Seed Butter, Strawberry Blueberry Sauce, Eggs","['buckwheat', 'bread', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce', 'egg']"
478721,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
9152543,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
2750368,b,Coffee,['coffee']
7841560,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
6919662,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2799510,w,Water,['water']
1609012,w,Water,['water']
9360944,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4292828,f,"Spinach, Pork Sausage, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'pork sausage', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
2745543,f,"Black Bean Butternut Squash, Jasmine Rice, Avocado, Chicken, Olive Oil, Spinach","['black bean', 'butternut squash', 'jasmine rice', 'avocado', 'chicken', 'olive oil', 'spinach']"
1674152,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8683697,w,Water,['water']
9234889,w,Water,['water']
7953385,w,Water,['water']
6750242,f,"Buckwheat Pancakes, Strawberry Blueberry Sauce, Sunflower Seed Butter","['buckwheat', 'pancake', 'strawberry blueberry', 'sauce', 'sunflower seed', 'butter']"
2108869,b,Coffee,['coffee']
414118,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8206845,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
2856875,w,Water,['water']
9000334,f,"Spinach, Chicken, Avocado, Olive Oil, Walnuts","['spinach', 'chicken', 'avocado', 'olive oil', 'walnut']"
7184410,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
2791428,w,Water,['water']
2466330,f,"Spinach, Black Bean Butternut Squash, Avocado, Chicken, Olive Oil, Pumpkin Overnight Oats","['spinach', 'black bean', 'butternut squash', 'avocado', 'chicken', 'olive oil', 'overnight oat', 'pumpkin']"
3936862,b,Coffee,['coffee']
6284679,w,Water,['water']
6089739,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3734976,w,Water,['water']
3830813,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
9012139,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
6212603,b,Coffee,['coffee']
5272728,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
3986730,b,Coffee,['coffee']
9023749,f,"Spinach, Black Bean Butternut Squash, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'black bean', 'butternut squash', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
3701968,w,Water,['water']
5491611,f,"Walnuts, Pecans, Dates, Pumpkin Seeds","['walnut', 'pecan', 'date', 'pumpkin seed']"
1389514,f,"Chicken, Potato, Green Beans","['chicken', 'potato', 'green bean']"
7644931,f,"Oat Date Seed Bar, Walnuts","['oat', 'date', 'seed', 'bar', 'walnut']"
7574369,w,Water,['water']
8594002,w,Water,['water']
7935507,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
5763906,w,Water,['water']
6025664,w,Water,['water']
1556470,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6241659,f,"Apple Chia Seed Oatmeal, Blueberries, Sunflower Seed Butter","['chia seed', 'apple', 'oatmeal', 'blueberry', 'sunflower seed', 'butter']"
1829384,m,"Probiotic, Multivitamin, Omega Supplement, Hydrolyzed Collagen","['probiotic', 'multivitamin', 'omega', 'supplement', 'collagen']"
5823760,b,Coffee,['coffee']
3039408,b,Coffee,['coffee']
1335115,f,"Apple Chia Seed Oatmeal, Sunflower Seed Butter","['chia seed', 'apple', 'oatmeal', 'sunflower seed', 'butter']"
7962322,m,"Probiotic, Omega Supplement, Multivitamin, Hydrolyzed Collagen","['probiotic', 'omega', 'supplement', 'multivitamin', 'collagen']"
6855693,w,Water,['water']
7468634,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1440542,w,Water,['water']
5111530,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3060478,f,"Buckwheat Bread, Eggs, Sunflower Seed Butter, Strawberry Blueberry Sauce","['buckwheat', 'bread', 'egg', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
5067253,w,Water,['water']
3284413,b,Coffee,['coffee']
6556329,f,"Spinach, Chicken, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'chicken', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
5471089,w,Water,['water']
4122683,f,"Beef, Corn, Peas, Oatmeal Cookie","['beef', 'corn', 'pea', 'oatmeal cookie']"
2445041,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2720319,w,Water,['water']
9473145,w,Water,['water']
6760533,f,"Walnuts, Oat Seed Date Bar","['walnut', 'oat', 'seed', 'date', 'bar']"
4045396,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
2502688,w,Water,['water']
6524619,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3009571,w,Water,['water']
8704364,w,Water,['water']
4926970,f,"Eggs, Avocado, Green Pepper, Tomato, Onion, Potato","['egg', 'avocado', 'green pepper', 'tomato', 'onion', 'potato']"
8477315,b,Coffee,['coffee']
3696933,w,Water,['water']
4128284,w,Water,['water']
372474,w,Water,['water']
32602,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8491541,f,"Buckwheat Crepes, Sunflower Seed Butter, Strawberry Blueberry Sauce","['buckwheat', 'crepe', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
5728822,b,Coffee,['coffee']
810900,m,"Probiotic, Omega Supplement, Hydrolyzed Collagen, Multivitamin","['probiotic', 'omega', 'supplement', 'collagen', 'multivitamin']"
7740585,f,"Avocado, Olive Oil, Chicken, Spinach","['avocado', 'olive oil', 'chicken', 'spinach']"
4135375,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2275180,w,Water,['water']
818197,w,Water,['water']
388716,w,Water,['water']
3366164,f,"Walnuts, Pecans, Dates","['walnut', 'pecan', 'date']"
8343305,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
4798899,b,Coffee,['coffee']
9530138,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4580699,w,Water,['water']
9932271,m,"Probiotic, Multivitamin, Omega Supplement","['probiotic', 'multivitamin', 'omega', 'supplement']"
2819318,b,Coffee,['coffee']
8662545,m,Hydrolyzed Collagen,['collagen']
4368100,w,Water,['water']
8038987,b,Coffee,['coffee']
482979,f,"Spinach, Chicken, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach', 'chicken', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
2783765,f,"Oat Seed Date Bar, Walnuts","['oat', 'seed', 'date', 'bar', 'walnut']"
4785166,w,Water,['water']
5831564,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1198631,f,"Quinoa Pasta, Tomato Sauce, Ground Beef, Avocado","['quinoa', 'pasta', 'tomato sauce', 'ground beef', 'avocado']"
4796521,w,Water,['water']
9139761,w,Water,['water']
1833321,w,Water,['water']
9622708,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
6569969,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
752820,w,Water,['water']
9322480,b,Coffee,['coffee']
119413,m,"Probiotic, Multivitamin, Omega Supplement, Hydrolyzed Collagen","['probiotic', 'multivitamin', 'omega', 'supplement', 'collagen']"
6060860,f,"Sweet Potato, Oat Seed Date Bar","['sweet potato', 'oat', 'seed', 'date', 'bar']"
2580317,f,"Spinach, Chicken, Avocado, Olive Oil","['spinach', 'chicken', 'avocado', 'olive oil']"
9400376,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
5259454,b,"Green Tea, Honey","['green tea', 'honey']"
5746418,w,Water,['water']
861545,f,"Pumpkin Overnight Oats, Cherries","['overnight oat', 'pumpkin', 'cherry']"
547240,w,Water,['water']
4532167,w,Water,['water']
7704419,w,Water,['water']
2996991,f,Oat Seed Date Bar,"['oat', 'seed', 'date', 'bar']"
1276396,w,Water,['water']
8074901,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8850502,f,"Buckwheat Pancakes, Strawberry Blueberry Sauce, Sunflower Seed Butter","['buckwheat', 'pancake', 'strawberry blueberry', 'sauce', 'sunflower seed', 'butter']"
8142998,f,"Turkey Sausage, Avocado, Sweet Potato, Sauerkraut, Green Beans","['turkey sausage', 'avocado', 'sweet potato', 'sauerkraut', 'green bean']"
9369724,b,Water Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1560897,f,"Spinach, Avocado, Olive Oil, Chicken, Pumpkin Overnight Oats","['spinach', 'avocado', 'olive oil', 'chicken', 'overnight oat', 'pumpkin']"
1337694,b,Coffee,['coffee']
7058589,m,"Hydrolyzed Collagen, Multivitamin, Probiotic, Omega Supplement","['collagen', 'multivitamin', 'probiotic', 'omega', 'supplement']"
4715656,w,Water,['water']
8782590,w,Water,['water']
6311172,f,"Walnuts, Oat Seed Date Bar","['walnut', 'oat', 'seed', 'date', 'bar']"
9247610,w,Water,['water']
7566129,w,Water,['water']
8289578,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
