,ID,food_type,desc_text,cleaned
3685,5329838,f,"Fage Yoghurt 0 Protien Powder, Blueberries, Pecan Nuts","['protein powder', 'yoghurt', 'blueberry', 'pecan', 'nut']"
3686,7138807,f,Chilli,['chilli']
3687,7543677,f,Chilli,['chilli']
3688,8645425,b,Large Mug Tea,"['large', 'mug', 'tea']"
3689,1037961,b,Large Mug Tea,"['large', 'mug', 'tea']"
3690,8628450,b,Large Mug Tea,"['large', 'mug', 'tea']"
3691,5382248,b,Milk In Tea,['milk tea']
3692,1710977,f,Cobb Salad,['cobb salad']
3693,5861826,f,Cup Of Soup,"['cup', 'soup']"
3694,8805398,w,Water,['water']
3695,3224318,w,Water,['water']
3696,9021097,w,Water,['water']
3697,298360,f,Scrambleegg Tom Coleslaw Chips,"['tom', 'coleslaw', 'chip']"
3698,1644615,w,Water,['water']
3699,5688017,b,Pint Low Cal Cider,"['low', 'cider']"
3700,2336470,f,Cider,['cider']
3701,4104169,b,Pint Low Cal Cider,"['low', 'cider']"
3702,4720791,w,Glass Water,"['glass', 'water']"
3703,5484836,b,Small Glass White Wine,"['small glass', 'white wine']"
3704,3865628,w,Glass Water,"['glass', 'water']"
3705,411853,f,Porridge,['porridge']
3706,3421242,b,Large Mug Tea,"['large', 'mug', 'tea']"
3707,266882,b,Mug Of Tea,"['mug', 'tea']"
3708,1430352,f,Yoghurt,['yoghurt']
3709,4545612,w,Water,['water']
3710,4763207,b,Large Mug Tea,"['large', 'mug', 'tea']"
3711,6029765,b,Pint Low Cal Cider,"['low', 'cider']"
3712,2086281,b,Pint Low Cal Cider,"['low', 'cider']"
3713,184665,b,Pint Low Cal Cider,"['low', 'cider']"
3714,8422418,f,Popadoms,[]
3715,1728850,f,Mint Sauce And Chick Pea Salad,"['chick pea', 'mint', 'sauce', 'salad']"
3716,6214813,b,Small Glass Red Wine,"['small glass', 'red wine']"
3717,4007206,b,Small Glass Red Wine,"['small glass', 'red wine']"
3718,2438879,f,Prawn Jalfrezi  Rice,"['prawn', 'jalfrezi', 'rice']"
3719,2427506,b,Small Glass Red Wine,"['small glass', 'red wine']"
3720,2603584,b,Small Glass White Wine,"['small glass', 'white wine']"
3721,8799370,w,Glass Water,"['glass', 'water']"
3722,2478747,f,Porridge Half An Hour Ago,"['porridge', 'half']"
3723,2265161,f,Quarter Tsp Splenda With Porridge,"['quarter', 'tsp', 'splenda', 'porridge']"
3724,2547238,b,Large Mug Tea,"['large', 'mug', 'tea']"
3725,4200568,w,Glass Water,"['glass', 'water']"
3726,5636357,f,Lunch 3 Grilled Sausages,"['lunch', 'grilled', 'sausage']"
3727,5219722,f,2Grilled Bacon 2 Tomatoes,"['grilled', 'bacon', 'tomato']"
3728,4187165,f,Poached Egg Mushrooms,"['poached egg', 'mushroom']"
3729,3182665,f,Portion Baked Beans,['baked bean']
3730,4841146,b,Large Mug Tea,"['large', 'mug', 'tea']"
3731,523659,f,Lunch Was An Hour Ago,['lunch']
3732,9780347,w,Glass Water,"['glass', 'water']"
3733,1499445,b,Pint Low Cal Cider,"['low', 'cider']"
3734,7745379,b,Pint Low Cal Cider,"['low', 'cider']"
3735,7472153,f,Glass Prosecco,"['glass', 'prosecco']"
3736,6701349,b,Prosecco,['prosecco']
3737,9782202,w,Glass Water,"['glass', 'water']"
3738,2537022,b,Small Glass White Wine,"['small glass', 'white wine']"
3739,2053528,b,Small Glass White Wine,"['small glass', 'white wine']"
3740,2905320,f,Camile Chick Red Curry B Rice,"['red', 'curry', 'b', 'rice']"
3741,827280,b,Small Glass White Wine,"['small glass', 'white wine']"
3742,918775,f,Camile Chick Red Curry,"['red', 'curry']"
3743,1435316,f,Quarter Portion Brown Rice,"['brown rice', 'quarter']"
3744,4636698,b,Small Glass White Wine,"['small glass', 'white wine']"
3745,6094363,b,Small Glass White Wine,"['small glass', 'white wine']"
3746,4986207,b,Small Glass White Wine,"['small glass', 'white wine']"
3747,7913523,w,Glass Water,"['glass', 'water']"
3748,5756212,w,Glass Water,"['glass', 'water']"
3749,2978597,f,Porridge,['porridge']
3750,9702770,f,Quarter Tsp Splenda With Porridge,"['quarter', 'tsp', 'splenda', 'porridge']"
3751,8091363,b,Large Mug Tea,"['large', 'mug', 'tea']"
3752,6875193,w,Glass Water,"['glass', 'water']"
3753,2099739,f,Duck Rolls And Coleslaw,"['duck', 'roll', 'coleslaw']"
3754,7216699,f,Duck Rolls And Coleslaw,"['duck', 'roll', 'coleslaw']"
3755,4639869,b,Large Mug Tea,"['large', 'mug', 'tea']"
3756,2340863,f,2 Raw Carrots And Peanut Popcorn,"['raw', 'carrot', 'peanut', 'popcorn']"
3757,6052776,f,Peanut Popcorn,"['peanut', 'popcorn']"
3758,2548624,b,Pint Low Cal Cider,"['low', 'cider']"
3759,2884961,b,Pint Low Cal Cider,"['low', 'cider']"
3760,4989962,f,Dinner Fillet Steak,"['dinner', 'fillet', 'steak']"
3761,1763967,f,Mini Roast Potato And,"['roast potato', 'mini']"
3762,7429977,f,Half Fat Butter,"['half', 'butter']"
3763,2727161,f,Mashed Carrotturnip Andbutter,['mashed']
3764,2101743,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
3765,9874746,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
3766,3854974,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
3767,3143181,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
3768,2888686,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
3769,4977081,w,Glass Water,"['glass', 'water']"
3770,3875061,b,Large Mug Tea,"['large', 'mug', 'tea']"
3771,1717708,b,Large Mug Tea,"['large', 'mug', 'tea']"
3772,3858388,w,Water,['water']
3773,3338195,f,Chicken Mozzarella Cashew Salad,"['chicken', 'mozzarella', 'cashew', 'salad']"
3774,9478895,f,Cup Of Soup,"['cup', 'soup']"
3775,2701905,f,Bolognese,['bolognese']
3776,2720235,f,Bolognese,['bolognese']
3777,9888788,w,Glass Water,"['glass', 'water']"
3778,8529142,w,Glass Water,"['glass', 'water']"
3779,9750623,w,Glass Water,"['glass', 'water']"
3780,5773071,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
3781,6752813,b,Large Mug Tea,"['large', 'mug', 'tea']"
3782,2636013,w,Glass Water,"['glass', 'water']"
3783,9623713,b,Large Mug Tea,"['large', 'mug', 'tea']"
3784,6344711,f,Chicken Salad With Coleslaw,"['chicken salad', 'coleslaw']"
3785,7530170,f,Chicken Salad With Coleslaw,"['chicken salad', 'coleslaw']"
3786,3516154,w,Glass Water,"['glass', 'water']"
3787,2104086,f,Sour Dough Bread,['bread']
3788,8493238,f,Bolognese,['bolognese']
3789,2752866,w,Glass Water,"['glass', 'water']"
3790,4806964,w,Glass Water,"['glass', 'water']"
3791,3444351,w,Glass Water,"['glass', 'water']"
3792,599325,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
3793,3620543,b,Large Mug Tea,"['large', 'mug', 'tea']"
3794,3259009,w,Glass Water,"['glass', 'water']"
3795,4411966,w,Glass Water,"['glass', 'water']"
3796,9868657,b,Large Mug Tea,"['large', 'mug', 'tea']"
3797,9462432,b,Large Mug Tea,"['large', 'mug', 'tea']"
3798,4994382,f,Sausage Coleslaw Sour Dough As,"['sausage', 'coleslaw']"
3799,4218894,w,Glass Water,"['glass', 'water']"
3800,2269279,f,Peanut Popcorn,"['peanut', 'popcorn']"
3801,6269444,f,Pork Chop Baby Potatoes,"['pork chop', 'baby', 'potato']"
3802,4832872,f,"Asparagus Fried Onions, Half Fat Butter On Potatoes","['asparagus', 'fried', 'onion', 'half', 'butter', 'potato']"
3803,2276201,w,Glass Water,"['glass', 'water']"
3804,2366360,b,Pint Low Cal Cider,"['low', 'cider']"
3805,8884725,b,Pint Low Cal Cider,"['low', 'cider']"
3806,1233640,b,Large Mug Tea,"['large', 'mug', 'tea']"
3807,5372362,f,"Raspberries, Porridge, Quarter Tsp Splenda With Porridge","['raspberry', 'porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
3808,7388390,b,Large Mug Tea,"['large', 'mug', 'tea']"
3809,6276679,f,Salad With Hamcheese Sandwich,"['salad', 'sandwich']"
3810,9103571,f,"2Egg Omelette Mushroom Pepper, And Tomato","['egg omelette', 'mushroom', 'pepper', 'tomato']"
3811,9266544,w,Pint Water,['pint water']
3812,9477716,b,Pint Low Cal Cider,"['low', 'cider']"
3813,1619675,b,Glass Prosecco,"['glass', 'prosecco']"
3814,5012265,b,Small Glass White Wine,"['small glass', 'white wine']"
3815,745740,b,Small Glass White Wine,"['small glass', 'white wine']"
3816,5068714,b,Small Glass White Wine,"['small glass', 'white wine']"
3817,5151630,w,Pint Water,['pint water']
3818,8742723,w,Pint Water,['pint water']
3819,96843,f,"Porridge, Quarter Tsp Splenda With Porridge, Raspberries","['porridge', 'quarter', 'tsp', 'splenda', 'porridge', 'raspberry']"
3820,5088541,w,Water,['water']
3821,8882630,b,Large Mug Tea,"['large', 'mug', 'tea']"
3822,7996307,f,"Raspberries, Portion Baked Beans, Parma Ham Slices","['raspberry', 'baked bean', 'ham', 'slice']"
3823,1025558,w,Glass Water,"['glass', 'water']"
3824,6096800,b,Large Mug Tea,"['large', 'mug', 'tea']"
3825,6098098,f,Thai Popcorn,"['thai', 'popcorn']"
3826,9698322,f,"Thai Popcorn, 3Rd Pack","['thai', 'popcorn', 'rd']"
3827,3059092,f,"Slice Sour Dough Bread, Half Fat Butter","['slice', 'bread', 'half', 'butter']"
3828,6909654,w,Water,['water']
3829,7793550,b,Pint Low Cal Cider,"['low', 'cider']"
3830,898850,b,Pint Low Cal Cider,"['low', 'cider']"
3831,934877,b,Pint Low Cal Cider,"['low', 'cider']"
3832,7659858,f,4 Star Gluten Free Veggie Pizza,"['gluten free', 'veggie pizza']"
3833,9972344,b,Small Glass Red Wine,"['small glass', 'red wine']"
3834,9142103,b,Small Glass Red Wine,"['small glass', 'red wine']"
3835,6355831,b,Small Glass White Wine,"['small glass', 'white wine']"
3836,2163670,b,Small Glass Red Wine,"['small glass', 'red wine']"
3837,7281651,f,"Porridge, Raspberries, Quarter Tsp Splenda With Porridge","['porridge', 'raspberry', 'quarter', 'tsp', 'splenda', 'porridge']"
3838,1470086,b,Large Mug Tea,"['large', 'mug', 'tea']"
3839,7999496,f,"Lunch 3 Grilled Sausages, 2Grilled Bacon 2 Tomatoes, Poached Egg Mushrooms, Grilled Bacon","['lunch', 'grilled', 'sausage', 'grilled', 'bacon', 'tomato', 'poached egg', 'mushroom', 'grilled', 'bacon']"
3840,7508353,b,Large Mug Tea,"['large', 'mug', 'tea']"
3841,7660226,f,"Raspberries, Sausage","['raspberry', 'sausage']"
3842,2424271,w,Glass Water,"['glass', 'water']"
3843,9986169,b,Pint Cider,['cider']
3844,5476101,b,Pint Low Cal Cider,"['low', 'cider']"
3845,5823712,b,Pint Low Cal Cider,"['low', 'cider']"
3846,7973864,b,Pint Low Cal Cider,"['low', 'cider']"
3847,8688720,b,Pint Low Cal Cider,"['low', 'cider']"
3848,7799451,b,Prosecco,['prosecco']
3849,1242500,f,4 Star Gluten Free Veggie Pizza,"['gluten free', 'veggie pizza']"
3850,4217312,b,Small Glass White Wine,"['small glass', 'white wine']"
3851,6665794,w,Glass Water,"['glass', 'water']"
3852,3929938,b,Small Glass White Wine,"['small glass', 'white wine']"
3853,4793597,b,Small Glass White Wine,"['small glass', 'white wine']"
3854,9711254,f,Sour Dough Bread,['bread']
3855,5288275,b,Large Mug Tea,"['large', 'mug', 'tea']"
3856,6363351,b,Prosecco,['prosecco']
3857,6620983,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
3858,5034669,f,Duck Beetroot Roast Potatoes,"['roast potato', 'duck', 'beetroot']"
3859,8948092,f,"Chicken Thigh Duck Sausage, Celeriac And Crab, Slice Sour Dough Bread","['chicken thigh', 'duck', 'sausage', 'crab', 'slice', 'bread']"
3860,2765506,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
3861,1848287,b,Pint Low Cal Cider,"['low', 'cider']"
3862,4722564,b,Prosecco,['prosecco']
3863,3935954,b,Prosecco,['prosecco']
3864,5394161,b,Prosecco,['prosecco']
3865,7310663,f,Portion Baked Beans,['baked bean']
3866,1657594,f,"Porridge, Raspberries","['porridge', 'raspberry']"
3867,2012471,b,Large Mug Tea,"['large', 'mug', 'tea']"
3868,2171764,b,Mug Of Tea,"['mug', 'tea']"
3869,6698384,w,Glass Water,"['glass', 'water']"
3870,4950740,w,Glass Water,"['glass', 'water']"
3871,3866176,w,Glass Water,"['glass', 'water']"
3872,7208970,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
3873,143522,b,Large Mug Tea,"['large', 'mug', 'tea']"
3874,7871113,f,Chicken Salad With Coleslaw,"['chicken salad', 'coleslaw']"
3875,146354,b,Large Mug Tea,"['large', 'mug', 'tea']"
3876,9944603,w,Glass Water,"['glass', 'water']"
3877,9491489,w,Glass Water,"['glass', 'water']"
3878,9722792,f,"Bolognese, 2 Baby Steamed Potatoes, Half Fat Butter On Potatoes","['bolognese', 'baby', 'steamed', 'potato', 'half', 'butter', 'potato']"
3879,9479429,b,Pint Low Cal Cider,"['low', 'cider']"
3880,3532767,b,Pint Low Cal Cider,"['low', 'cider']"
3881,2750584,b,Pint Low Cal Cider,"['low', 'cider']"
3882,4668212,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
3883,672182,b,Large Mug Tea,"['large', 'mug', 'tea']"
3884,4682761,w,Glass Water,"['glass', 'water']"
3885,8842999,b,"Mug Of Tea, One Boiled Sweet","['mug', 'tea', 'one', 'boiled', 'sweet']"
3886,8431850,f,Popadoms,[]
3887,8434276,f,Ham And Egg Salad,"['egg salad', 'ham']"
3888,9193851,f,"Popadoms, Ham And Egg Salad","['egg salad', 'ham']"
3889,9827279,b,Large Mug Tea,"['large', 'mug', 'tea']"
3890,8896065,f,Popadoms,[]
3891,9032214,w,Glass Water,"['glass', 'water']"
3892,2585505,w,Glass Water,"['glass', 'water']"
3893,7881742,f,"Popadoms, Chicken Jalfrezi Take Out","['take out', 'chicken', 'jalfrezi']"
3894,7775780,w,Glass Water,"['glass', 'water']"
3895,1517478,b,Glass Milk,"['glass', 'milk']"
3896,8610367,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
3897,5116173,b,Large Mug Tea,"['large', 'mug', 'tea']"
3898,9992145,f,No Fat Activia Strawberry Yoghurt,"['no', 'strawberry', 'yoghurt']"
3899,5410472,b,Mug Of Tea,"['mug', 'tea']"
3900,8400124,f,Chicken Salad With Coleslaw,"['chicken salad', 'coleslaw']"
3901,2711309,b,Mug Of Tea,"['mug', 'tea']"
3902,9686103,w,Glass Water,"['glass', 'water']"
3903,7490431,w,Glass Water,"['glass', 'water']"
3904,6908090,f,Hand Full Crisps,"['full', 'crisp']"
3905,4340597,f,Glass Cider,"['glass', 'cider']"
3906,7466532,f,Chicken Spedini,['chicken']
3907,171271,w,Glass Water,"['glass', 'water']"
3908,4222600,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
3909,3773748,b,Sambuca,[]
3910,477337,b,Sambuca,[]
3911,3987510,b,Small Glass White Wine,"['small glass', 'white wine']"
3912,5203154,b,"Small Glass White Wine, Bold","['small glass', 'white wine']"
3913,6737231,b,"Small Glass White Wine, Bold","['small glass', 'white wine']"
3914,2710391,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
3915,8178407,b,Large Mug Tea,"['large', 'mug', 'tea']"
3916,3678016,f,Apple,['apple']
3917,1156991,b,Mug Of Tea,"['mug', 'tea']"
3918,2416999,w,Glass Water,"['glass', 'water']"
3919,8964902,f,"Fried Fish And Salad, Half Portion Chips","['fried fish', 'salad', 'half', 'chip']"
3920,8470634,b,Mug Of Tea,"['mug', 'tea']"
3921,5701559,w,Pint Water,['pint water']
3922,7167133,f,"Popadoms, Apple",['apple']
3923,9963643,b,Pint Low Cal Cider,"['low', 'cider']"
3924,7110951,f,Burger With Cheese And Pickles,"['burger', 'cheese', 'pickle']"
3925,1587746,b,Pint Low Cal Cider,"['low', 'cider']"
3926,9055855,b,Prosecco,['prosecco']
3927,6218966,w,Glass Water,"['glass', 'water']"
3928,691694,w,Glass Water,"['glass', 'water']"
3929,1999624,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
3930,1647642,b,Large Mug Tea,"['large', 'mug', 'tea']"
3931,2204519,w,Glass Water,"['glass', 'water']"
3932,983521,f,Small Tin Sweet Corn,"['sweet corn', 'small']"
3933,8260304,w,Glass Water,"['glass', 'water']"
3934,8108269,b,Large Mug Tea,"['large', 'mug', 'tea']"
3935,1053715,f,"Chicken Salad With Coleslaw, Beetroot, Gherkins","['chicken salad', 'coleslaw', 'beetroot']"
3936,259959,w,Glass Water,"['glass', 'water']"
3937,6097616,w,Glass Water,"['glass', 'water']"
3938,1153175,w,Glass Water,"['glass', 'water']"
3939,4005815,f,Cantaloupe Melon,"['cantaloupe', 'melon']"
3940,4928454,b,Pint Cider,['cider']
3941,6222323,b,Pint Low Cal Cider,"['low', 'cider']"
3942,3223341,b,Pint Low Cal Cider,"['low', 'cider']"
3943,5303952,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
3944,3526894,f,"4 Sausages, Portion Baked Beans","['sausage', 'baked bean']"
3945,3063962,f,2 Scrambled Eggs,['scrambled egg']
3946,5037004,f,Banana Playing Golf,['banana']
3947,21333,w,Liter Water Playing Golf,['liter water']
3948,2305858,f,Chicken Salad Sandwich No Butt,"['chicken salad sandwich', 'no']"
3949,3884189,b,Mug Of Tea,"['mug', 'tea']"
3950,9387195,w,Glass Water,"['glass', 'water']"
3951,361093,f,2 Raw Carrots,"['raw', 'carrot']"
3952,3468325,f,2 Desert Spoons Mash Potatoes,"['mash potato', 'spoon']"
3953,6558424,b,Pint Low Cal Cider,"['low', 'cider']"
3954,5680495,b,Pint Low Cal Cider,"['low', 'cider']"
3955,9333780,b,Prosecco,['prosecco']
3956,2906763,f,"Roast Chicken  And Potatoes, Roast Carrots, Red Cabbage With Onion  Apple","['roast chicken', 'potato', 'roast', 'carrot', 'red cabbage', 'onion', 'apple']"
3957,5384903,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
3958,139448,w,Pint Water,['pint water']
3959,8533652,w,Pint Water,['pint water']
3960,3935436,f,"Porridge, Quarter Tsp Splenda With Porridge, Raspberries","['porridge', 'quarter', 'tsp', 'splenda', 'porridge', 'raspberry']"
3961,1813325,b,Large Mug Tea,"['large', 'mug', 'tea']"
3962,5089305,w,Glass Water,"['glass', 'water']"
3963,6829713,f,Chicken Salad With Coleslaw,"['chicken salad', 'coleslaw']"
3964,3292157,f,Chicken Salad With Coleslaw,"['chicken salad', 'coleslaw']"
3965,5059012,b,Large Mug Tea,"['large', 'mug', 'tea']"
3966,8179887,w,Glass Water,"['glass', 'water']"
3967,2607186,w,Glass Water,"['glass', 'water']"
3968,6424746,w,Glass Water,"['glass', 'water']"
3969,8232515,w,Glass Water,"['glass', 'water']"
3970,1935320,w,Water,['water']
3971,5131373,f,Hash Browns Poached Egg Tomato,"['hash brown', 'poached egg', 'tomato']"
3972,7657569,b,Mug Of Tea,"['mug', 'tea']"
3973,1735393,f,Raspberries,['raspberry']
3974,962702,b,Large Mug Tea,"['large', 'mug', 'tea']"
3975,8900417,w,Glass Water,"['glass', 'water']"
3976,3050161,f,Cantaloupe Melon,"['cantaloupe', 'melon']"
3977,8781214,f,"Ham Salad With Peppers Carrots, Tom Coleslaw Gherkin","['ham', 'salad', 'pepper', 'carrot', 'tom', 'coleslaw']"
3978,9139429,b,Large Mug Tea,"['large', 'mug', 'tea']"
3979,5794760,f,Chilli Con Carne,['chilli']
3980,8900555,w,Glass Water,"['glass', 'water']"
3981,7970860,w,Glass Water,"['glass', 'water']"
3982,1800382,f,Hand Full Hand Cooked Crisps,"['full', 'cooked', 'crisp']"
3983,7916158,w,Glass Water,"['glass', 'water']"
3984,8070821,w,Glass Water,"['glass', 'water']"
3985,5475811,w,Glass Water,"['glass', 'water']"
3986,3613631,f,"Porridge, Raspberries, Quarter Tsp Splenda With Porridge","['porridge', 'raspberry', 'quarter', 'tsp', 'splenda', 'porridge']"
3987,68455,b,Large Mug Tea,"['large', 'mug', 'tea']"
3988,5677428,f,Satsuma,['satsuma']
3989,8668619,b,Mug Of Tea,"['mug', 'tea']"
3990,222476,w,Glass Water,"['glass', 'water']"
3991,833928,w,Glass Water,"['glass', 'water']"
3992,4692505,f,Doritos Corn Chips,"['corn chip', 'doritos']"
3993,954176,f,Red Cabbage With Onion  Apple,"['red cabbage', 'onion', 'apple']"
3994,7074810,f,2 Slices Back Bacon,"['slice', 'back', 'bacon']"
3995,9407394,b,Large Mug Tea,"['large', 'mug', 'tea']"
3996,3545879,b,Pint Low Cal Cider,"['low', 'cider']"
3997,8928298,b,Pint Low Cal Cider,"['low', 'cider']"
3998,195421,b,Zambuca,[]
3999,6421613,w,Liter Of Water Over Last 2 Hours,['liter water']
4000,818025,b,Half Bottle Wine Over Last Hou,"['half', 'bottle', 'wine']"
4001,5945523,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4002,1860762,b,Small Glass White Wine,"['small glass', 'white wine']"
4003,311840,w,Pint Water,['pint water']
4004,4108598,w,Pint Water,['pint water']
4005,6910081,w,Glass Water,"['glass', 'water']"
4006,9076856,b,Large Mug Tea,"['large', 'mug', 'tea']"
4007,6875241,b,Mug Of Tea,"['mug', 'tea']"
4008,4030123,w,Glass Water,"['glass', 'water']"
4009,274413,w,Glass Water,"['glass', 'water']"
4010,2318615,f,Cobb Salad,['cobb salad']
4011,5315612,b,Mug Of Tea,"['mug', 'tea']"
4012,6553180,f,Bujo Burger Bowl With Kale,"['burger', 'bowl', 'kale']"
4013,428946,w,Glass Water,"['glass', 'water']"
4014,1311787,b,Pint Low Cal Cider,"['low', 'cider']"
4015,1472751,w,Pint Water,['pint water']
4016,7910378,b,Pint Low Cal Cider,"['low', 'cider']"
4017,4500741,b,Prosecco,['prosecco']
4018,7026036,b,Prosecco,['prosecco']
4019,8736231,b,Prosecco,['prosecco']
4020,2265995,b,Small Glass White Wine,"['small glass', 'white wine']"
4021,4494595,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4022,7946688,b,Large Mug Tea,"['large', 'mug', 'tea']"
4023,8132198,f,"Porridge, Quarter Tsp Splenda With Porridge, Blueberries","['porridge', 'quarter', 'tsp', 'splenda', 'porridge', 'blueberry']"
4024,2379985,f,Caesar Salad,['caesar salad']
4025,4613586,w,Liter Water Playing Golf,['liter water']
4026,5832910,f,50 Grams Almonds Playing Golf,"['gram', 'almond']"
4027,5176951,f,"2 Scrambled Eggs, Asparagus, Portion Coleslaw","['scrambled egg', 'asparagus', 'coleslaw']"
4028,6881644,w,Glass Water,"['glass', 'water']"
4029,6516185,b,Pint Low Cal Cider,"['low', 'cider']"
4030,8884885,b,Pint Low Cal Cider,"['low', 'cider']"
4031,4724140,b,Pint Low Cal Cider,"['low', 'cider']"
4032,4772734,b,Prosecco,['prosecco']
4033,3748018,b,Prosecco,['prosecco']
4034,3363302,b,Prosecco,['prosecco']
4035,1594500,w,Glass Water,"['glass', 'water']"
4036,9491734,w,Glass Water,"['glass', 'water']"
4037,5297770,w,Glass Water,"['glass', 'water']"
4038,4857132,b,Large Mug Tea,"['large', 'mug', 'tea']"
4039,7562571,w,Glass Water,"['glass', 'water']"
4040,4728227,f,"Portion Baked Beans, 2Grilled Bacon 2 Tomatoes, Poached Egg Mushrooms","['baked bean', 'grilled', 'bacon', 'tomato', 'poached egg', 'mushroom']"
4041,4716541,b,Pint Low Cal Cider,"['low', 'cider']"
4042,4192128,b,Pint Low Cal Cider,"['low', 'cider']"
4043,5738219,b,Prosecco,['prosecco']
4044,2552602,f,"Popadoms, Mint Sauce","['mint', 'sauce']"
4045,2894900,f,Prawn Jalfrezi  Rice,"['prawn', 'jalfrezi', 'rice']"
4046,8521735,f,That Was 30 Mins Ago,[]
4047,9938528,b,Small Glass Red Wine,"['small glass', 'red wine']"
4048,4087240,b,Small Glass Red Wine,"['small glass', 'red wine']"
4049,5658153,b,Small Glass White Wine,"['small glass', 'white wine']"
4050,9840287,b,Small Glass White Wine,"['small glass', 'white wine']"
4051,8766783,w,Glass Water,"['glass', 'water']"
4052,2873811,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
4053,3267229,b,Large Mug Tea,"['large', 'mug', 'tea']"
4054,3122532,f,50 Grams Almonds Playing Golf,"['gram', 'almond']"
4055,9067118,w,Liter Water Playing Golf,['liter water']
4056,7964910,f,Chicken Salad With Coleslaw,"['chicken salad', 'coleslaw']"
4057,9018625,b,Large Mug Tea,"['large', 'mug', 'tea']"
4058,8089167,f,3 Small Raw Carrots,"['small', 'raw', 'carrot']"
4059,1283320,w,Glass Water,"['glass', 'water']"
4060,9525203,b,Pint Low Cal Cider,"['low', 'cider']"
4061,7315142,b,Pint Low Cal Cider,"['low', 'cider']"
4062,2067324,b,Pint Low Cal Cider,"['low', 'cider']"
4063,2061014,f,"Roast Lamb, Oven Roast Potatoes","['roast', 'lamb', 'roast potato']"
4064,4690643,f,"Mashed Carrots, Baked Carrots","['mashed', 'carrot', 'baked', 'carrot']"
4065,763133,b,Small Glass Red Wine,"['small glass', 'red wine']"
4066,3427291,b,Small Glass Red Wine,"['small glass', 'red wine']"
4067,7472660,b,Small Glass White Wine,"['small glass', 'white wine']"
4068,6097894,b,Small Glass White Wine,"['small glass', 'white wine']"
4069,7194945,w,Glass Water,"['glass', 'water']"
4070,8620542,f,Roast Lamb,"['roast', 'lamb']"
4071,9293297,b,Large Mug Tea,"['large', 'mug', 'tea']"
4072,7191313,w,Glass Water,"['glass', 'water']"
4073,9114906,f,"Chicken With Spinach. Pepper, Corn Beetroot, Jalop, Cashew","['chicken', 'spinach', 'pepper', 'corn', 'beetroot', 'cashew']"
4074,2062105,b,Large Mug Tea,"['large', 'mug', 'tea']"
4075,4545765,w,Glass Water,"['glass', 'water']"
4076,8908373,f,Quarter Portion Brown Rice,"['brown rice', 'quarter']"
4077,3438137,f,Chilli Con Carne,['chilli']
4078,2610630,f,Quarter Cantaloupe Melon,"['quarter', 'cantaloupe', 'melon']"
4079,3171859,w,Glass Water,"['glass', 'water']"
4080,6559226,w,Glass Water,"['glass', 'water']"
4081,109016,w,Glass Water,"['glass', 'water']"
4082,9811545,w,Glass Water,"['glass', 'water']"
4083,4017421,f,"Porridge, Raspberries, Quarter Tsp Splenda With Porridge","['porridge', 'raspberry', 'quarter', 'tsp', 'splenda', 'porridge']"
4084,7682254,b,Large Mug Tea,"['large', 'mug', 'tea']"
4085,5297355,w,Glass Water,"['glass', 'water']"
4086,7849738,w,Glass Water,"['glass', 'water']"
4087,8954893,f,Baked Potatoes With Garlic Butter,"['baked potato', 'garlic', 'butter']"
4088,3154840,f,Chilli Con Carne,['chilli']
4089,85414,w,Pint Water,['pint water']
4090,5557977,w,Pint Water,['pint water']
4091,1193768,w,Glass Water,"['glass', 'water']"
4092,9380924,f,"Porridge, Quarter Tsp Splenda With Porridge, Raspberries","['porridge', 'quarter', 'tsp', 'splenda', 'porridge', 'raspberry']"
4093,4490496,b,Large Mug Tea,"['large', 'mug', 'tea']"
4094,1602028,w,Glass Water,"['glass', 'water']"
